EPA ID,Site ID,Name,Address,City,County,FIPS,State,ZIP code,Latitude,Longitude,NPL status,NPL status date,HRS score
PRN000206359,0206359,HORMIGAS GROUND WATER PLUME,CARRETERA 785 KM 4.9,CAGUAS,CAGUAS,72025,PR,00725,18.2205,-66.1009,Final,03/10/11,50
PRN000206452,0206452,COROZAL WELL,[OFF OF] CARRETERA 811 KM 3.0,COROZAL,COROZAL,72047,PR,00783,18.2957,-66.2862,Final,03/15/12,50
RI6170022036,0101430,DAVISVILLE NAVAL CONSTRUCTION BATTALION CENTER,OFF SANFORD RD.,NORTH KINGSTOWN,WASHINGTON,44009,RI,02818,41.6095,-71.4742,Final,11/21/89,34.52
RI6170085470,0101431,NEWPORT NAVAL EDUCATION & TRAINING CENTER,DEFENSE HIGHWAY (BURMA RD.),NEWPORT,NEWPORT,44005,RI,02871,41.5644,-71.2934,Final,11/21/89,32.25
RID009764929,0101233,WESTERN SAND & GRAVEL,DOUGLAS PIKE,BURRILLVILLE,PROVIDENCE,44007,RI,02895,41.9727,-71.595,Final,09/08/83,51.35
RID055176283,0101247,"PETERSON/PURITAN, INC.",MARTIN ST,LINCOLN/CUMBERLAND,PROVIDENCE,44007,RI,02864,41.9295,-71.4268,Final,09/08/83,40.1
RID093212439,0101265,"LANDFILL & RESOURCE RECOVERY, INC. (L&RR)",OXFORD RD,NORTH SMITHFIELD,PROVIDENCE,44007,RI,02876,41.9795,-71.589,Final,09/08/83,49.58
RID980520183,0101277,CENTRAL LANDFILL,65 SHUN PIKE,JOHNSTON,PROVIDENCE,44007,RI,02919,41.8083,-71.5347,Final,06/10/86,46.71
RID980521025,0101279,ROSE HILL REGIONAL LANDFILL,ROSE HILL RD,SOUTH KINGSTOWN,WASHINGTON,44009,RI,02880,41.4708,-71.4916,Final,10/04/89,38.11
RID980523070,0101283,DAVIS LIQUID WASTE,TARKILN RD,SMITHFIELD,PROVIDENCE,44007,RI,02828,41.9222,-71.5777,Final,09/08/83,47.25
RID980579056,0101284,PICILLO FARM,PERRY HILL RD,COVENTRY,KENT,44003,RI,02816,41.6716,-71.7091,Final,09/08/83,0
RID980731442,0101291,"STAMINA MILLS, INC.",MAIN ST,NORTH SMITHFIELD,PROVIDENCE,44007,RI,02824,41.9964,-71.5647,Final,09/08/83,34.07
RID980731459,0101292,DAVIS (GSR) LANDFILL,TARKILN RD.,GLOCESTER,PROVIDENCE,44007,RI,02828,41.9174,-71.5881,Deleted from NPL,08/13/99,38.89
RID981063993,0101322,WEST KINGSTON TOWN DUMP/URI DISPOSAL AREA,PLAINS ROAD,SOUTH KINGSTOWN,WASHINGTON,44009,RI,02881,41.4966,-71.5352,Final,10/14/92,50
RID981203755,0101388,CENTREDALE MANOR RESTORATION PROJECT,2072 AND 2074 SMITH STREET (ROUTE 44),NORTH PROVIDENCE,PROVIDENCE,44007,RI,02911,41.8576,-71.4872,Final,02/04/00,70.71
SC1890008989,0403485,SAVANNAH RIVER SITE (USDOE),BETWEEN SC 125 & US 278,AIKEN,,45003,SC,29802,33.3488,-81.7377,Final,11/21/89,47.7
SC6170022762,0403488,PARRIS ISLAND MARINE CORPS RECRUIT DEPOT,MARINE CORPS RECRUIT DEPOT,PARRIS ISLAND,BEAUFORT,45013,SC,29902,32.3528,-80.7031,Final,12/16/94,50
SCD000447268,0403207,BEAUNIT CORP. (CIRCULAR KNIT & DYEING PLANT),206 GEORGIA AVE,FOUNTAIN INN,GREENVILLE,45045,SC,29644,34.698,-82.2161,Final,02/21/90,32.44
SCD000622787,0403212,SCRDI BLUFF ROAD,321 BLUFF RD S,COLUMBIA,RICHLAND,45079,SC,29209,33.8854,-80.9087,Final,09/08/83,0
SCD002601656,0403224,"PARA-CHEM SOUTHERN, INC.",HWY 145,SIMPSONVILLE,GREENVILLE,45045,SC,29681,34.7134,-82.233,Final,08/30/90,32.94
SCD003353026,0403251,"KOPPERS CO., INC. (FLORENCE PLANT)",KOPPERS RD,FLORENCE,FLORENCE,45041,SC,29503,34.2022,-79.7229,Deleted from NPL,09/13/13,0
SCD003354412,0403252,"SANGAMO WESTON, INC./TWELVE-MILE CREEK/LAKE HARTWELL PCB CONTAMINATION",SANGAMO RD,PICKENS,PICKENS,45077,SC,29671,34.895,-82.7232,Final,02/21/90,37.63
SCD003357589,0405643,SHURON INC.,100 CLINTON ST,BARNWELL,BARNWELL,45011,SC,29812,33.2366,-81.3757,Final,12/23/96,68.26
SCD003358744,0403254,US FINISHING/CONE MILLS,3335 OLD BUNCOMBE ROAD,GREENVILLE,GREENVILLE,45045,SC,29617,34.883,-82.4261,Final,09/16/11,50
SCD003360476,0406784,MACALLOY CORPORATION,1800 PITTSBURGH AVENUE,NORTH CHARLESTON,CHARLESTON,45019,SC,29405,32.838,-79.9511,Final,02/04/00,50
SCD003362217,0403259,PALMETTO WOOD PRESERVING,DIXIANNA RD,DIXIANA,LEXINGTON,45063,SC,29033,33.9208,-81.0602,Final,09/21/84,38.43
SCD004773644,0403262,INDEPENDENT NAIL CO.,HWY 86 & 21,BEAUFORT,BEAUFORT,45013,SC,29902,32.4663,-80.7411,Deleted from NPL,04/03/95,57.9
SCD037398120,0403274,"PALMETTO RECYCLING, INC.",531 KOON STORE RD,COLUMBIA,RICHLAND,45079,SC,29203,34.1228,-81.0117,Deleted from NPL,10/13/00,29.46
SCD037405362,0403275,"WAMCHEM, INC.",US HWY 21 N OF AIR BASE,BURTON,BEAUFORT,45013,SC,29902,32.4972,-80.7416,Final,09/21/84,47.7
SCD058753971,0403309,HELENA CHEMICAL CO. LANDFILL,HWY 321 S,FAIRFAX,ALLENDALE,45005,SC,29829,32.9412,-81.239,Final,02/21/90,33.89
SCD058754789,0403310,AQUA-TECH ENVIRONMENTAL INC (GROCE LABS),340 ROBINSON ROAD,GREER,SPARTANBURG,45083,SC,29651,34.9328,-82.1725,Final,12/16/94,50
SCD094995503,0403343,KALAMA SPECIALTY CHEMICALS,PO BOX 908,BEAUFORT,BEAUFORT,45013,SC,29902,32.4734,-80.7401,Final,09/21/84,57.9
SCD980310239,0403350,"KOPPERS CO., INC. (CHARLESTON PLANT)",CHARLESTON HEIGHTS,CHARLESTON,CHARLESTON,45019,SC,29405,32.822,-79.9583,Final,12/16/94,50
SCD980558043,0403362,LEXINGTON COUNTY LANDFILL AREA,US 321 1 MILE S OF I-26,CAYCE,LEXINGTON,45063,SC,29033,33.9195,-81.0741,Final,10/04/89,37.93
SCD980558050,0403363,TOWNSEND SAW CHAIN CO.,STATE ROUTE 53 & I-20,PONTIAC,RICHLAND,45079,SC,29045,34.1062,-80.8341,Final,02/21/90,35.94
SCD980558142,0403371,MEDLEY FARM DRUM DUMP,SC HIGHWAY 18,GAFFNEY,CHEROKEE,45021,SC,29340,34.9805,-81.6685,Final,03/31/89,31.58
SCD980558316,0403388,"CAROLAWN, INC.",S. OF SC HWY 9 ON CO. RD 841,FORT LAWN,CHESTER,45023,SC,29714,34.6861,-80.943,Final,09/08/83,32.04
SCD980711279,0403400,GEIGER (C & M OIL),OFF SC RT 162,RANTOULES,CHARLESTON,45019,SC,29494,32.7736,-80.1591,Deleted from NPL,01/06/14,32.25
SCD980711394,0403402,SCRDI DIXIANA,OFF SC HWY 321,CAYCE,LEXINGTON,45063,SC,29033,33.9044,-81.0638,Final,09/08/83,40.7
SCD980799456,0403404,GOLDEN STRIP SEPTIC TANK SERVICE,ROUTE 1 ADAMS MILL RD,SIMPSONVILLE,GREENVILLE,45045,SC,29681,34.785,-82.2466,Deleted from NPL,09/10/98,40.3
SCD980839542,0403409,ELMORE WASTE DISPOSAL,117 HIGHLAND AVE,GREER,SPARTANBURG,45083,SC,29651,34.9359,-82.2165,Final,03/31/89,31.45
SCD980840698,0403415,ROCHESTER PROPERTY,JCT LEDBETTER & WHITE HORSE ROAD,TRAVELERS REST,GREENVILLE,45045,SC,29690,34.9719,-82.5015,Deleted from NPL,10/09/07,0
SCD980844005,0403425,ROCK HILL CHEMICAL CO.,NORTH CHERRY RD,ROCK HILL,YORK,45091,SC,29730,34.9661,-80.9985,Final,02/21/90,40.29
SCD987577913,0405550,BREWER GOLD MINE,1/2 MI. N.OFINTERSECTION OF SR 265&CR110,JEFFERSON,CHESTERFIELD,45025,SC,29718,34.6521,-80.4114,Final,04/27/05,50
SCD991279324,0403481,"LEONARD CHEMICAL CO., INC.",COURETON FERRY RD,ROCK HILL,YORK,45091,SC,29704,34.8516,-80.9041,Final,09/21/84,47.1
SCN000407714,0407714,BARITE HILL/NEVADA GOLDFIELDS,NORTHERN SIDE OF SECONDARY HWY S-33-30,MCCORMICK,MCCORMICK,45065,SC,29835,33.8711,-82.2972,Final,04/09/09,50
SD2571924644,0800585,ELLSWORTH AIR FORCE BASE,44CSC/DE,ELLSWORTH AFB,,46093,SD,57706,44.148,-103.0958,Final,08/30/90,33.62
SDD000823559,0800546,WILLIAMS PIPE LINE CO. DISPOSAL PIT,5300 W 12TH ST,SIOUX FALLS,MINNEHAHA,46099,SD,57107,43.5453,-96.7956,Deleted from NPL,04/02/99,42.24
SDD980717136,0800570,WHITEWOOD CREEK,18 MI PART OF STREAM,WHITEWOOD,LAWRENCE,46081,SD,57793,44.3553,-103.7615,Deleted from NPL,08/13/96,0
SDD987673985,0801668,GILT EDGE MINE,"4 MILES SE OF LEAD SEC-5, 6, 7, 8 & 9 T-",LEAD,LAWRENCE,46081,SD,57754,44.328,-103.6743,Final,12/01/00,50
TN0210020582,0404147,MILAN ARMY AMMUNITION PLANT,HWY 104,MILAN,CARROLL,47017,TN,38358,35.8677,-88.6961,Final,07/22/87,58.15
TN1890090003,0404152,OAK RIDGE RESERVATION (USDOE),BETHEL VALLEY ROAD,OAK RIDGE,,47001,TN,37830,35.9247,-84.3901,Final,11/21/89,51.13
TN4210020570,0404159,MEMPHIS DEFENSE DEPOT (DLA),2163 AIRWAYS BLVD,MEMPHIS,SHELBY,47157,TN,38114,35.0933,-90.0033,Final,10/14/92,58.06
TND007018799,0403623,"AMERICAN CREOSOTE WORKS, INC. (JACKSON PLANT)",MEADOW ST,JACKSON,MADISON,47113,TN,38301,35.61,-88.8355,Final,06/10/86,35.22
TND044062222,0403684,CARRIER AIR CONDITIONING CO.,97 S BYHALIA RD,COLLIERVILLE,SHELBY,47157,TN,38017,35.0433,-89.6904,Final,02/21/90,48.91
TND071516959,0403765,TENNESSEE PRODUCTS,NOT AVAILABLE,CHATTANOOGA,HAMILTON,47065,TN,37410,34.9988,-85.3144,Final,09/29/95,0
TND075453688,0403783,MALLORY CAPACITOR CO.,BELEW DRIVE,WAYNESBORO,WAYNE,47181,TN,38485,35.3176,-87.7586,Final,10/04/89,29.44
TND096070396,0403822,ROSS METALS INC.,100 N RAILROAD STREET,ROSSVILLE,FAYETTE,47047,TN,38066,35.0491,-89.5486,Final,04/01/97,37.65
TND098071061,0406753,SMOKEY MOUNTAIN SMELTERS,1508 MARYVILLE PIKE,KNOXVILLE,KNOX,47093,TN,37920,35.9191,-83.9266,Final,09/29/10,50
TND980468557,0403838,ARLINGTON BLENDING & PACKAGING,12121 HWY 70,ARLINGTON,SHELBY,47157,TN,38002,35.2996,-89.6577,Final,07/22/87,39.03
TND980558894,0403873,NORTH HOLLYWOOD DUMP,1700-2000 BLKS/N. HOLLYWOOD ST,MEMPHIS,SHELBY,47157,TN,38108,35.1855,-89.9791,Deleted from NPL,12/31/97,0
TND980559033,0403886,VELSICOL CHEMICAL CORP. (HARDEMAN COUNTY),TOONE-TEAGUE RD,TOONE,HARDEMAN,47069,TN,38381,35.3819,-88.9263,Final,09/08/83,47.71
TND980728836,0404004,MURRAY-OHIO DUMP,GLENN SPRINGS RD,LAWRENCEBURG,LAWRENCE,47099,TN,38464,35.2275,-87.3611,Final,09/08/83,46.44
TND980728992,0404005,GALLAWAY PITS,OFF HWY 70,GALLAWAY,FAYETTE,47047,TN,38036,35.3597,-89.6019,Deleted from NPL,04/29/96,30.77
TND980729115,0404006,LEWISBURG DUMP,CRUSHER RD,LEWISBURG,MARSHALL,47117,TN,37091,35.4813,-86.7841,Deleted from NPL,02/21/96,33.45
TND980729172,0404007,AMNICOLA DUMP,AMNICOLA HWY,CHATTANOOGA,HAMILTON,47065,TN,37406,35.0625,-85.2763,Deleted from NPL,04/30/96,40.91
TND980844781,0404043,WRIGLEY CHARCOAL PLANT,OLD CHARCOAL RD 1 MI S OF LYLE,WRIGLEY,HICKMAN,47081,TN,37098,35.9025,-87.3531,Final,03/31/89,36.14
TND987767795,0405179,ICG ISELIN RAILROAD YARD,ISELIN ST,JACKSON,MADISON,47113,TN,38301,35.6025,-88.7976,Deleted from NPL,01/07/02,50
TND987768546,0405468,CHEMET CO.,NOT AVAILABLE,MOSCOW,FAYETTE,47047,TN,38057,35.0836,-89.3724,Deleted from NPL,10/09/96,50
TND987768587,0405465,CLINCH RIVER CORPORATION,728 EMORY DRIVE,HARRIMAN,ROANE,47145,TN,37748,35.9319,-84.5391,Final,05/24/13,48.03
TNN000407378,0407378,SMALLEY-PIPER,695 W. HIGHWAY 72,COLLIERVILLE,SHELBY,47157,TN,38017,35.0444,-89.6858,Final,04/27/05,50
TNN000410124,0410124,"WALKER MACHINE PRODUCTS, INC.",459 WASHINGTON STREET,COLLIERVILLE,SHELBY,47151,TN,38017,35.0415,-89.6534,Final,05/12/14,0
TNN000410203,0410203,ALAMO CONTAMINATED GROUND WATER,SOUTH BELLS STREET,ALAMO,CROCKETT,47033,TN,38001,35.7838,-89.1177,Final,09/16/11,50
TX0000605264,0605264,BRINE SERVICE COMPANY,NORTHEAST OF INTERSECTION AT IH-37 AND,CORPUS CHRISTI,NUECES,48355,TX,78409,27.8153,-97.5086,Final,09/05/02,50
TX0000605329,0605329,PATRICK BAYOU,"N 29 43'55/W 95 06'52.5""",DEER PARK,HARRIS,48201,TX,77536,29.7319,-95.1145,Final,09/05/02,47.83
TX0000605363,0605363,DONNA RESERVOIR AND CANAL SYSTEM,"SOUTH TEXAS, NORTH OF RIO GRANDE RIVER",Donna,HIDALGO,48215,TX,78537,26.1122,-98.0863,Final,03/19/08,50
TX0001399435,0605015,CITY OF PERRYTON WELL NO. 2,NORTH AMHERST STREET AND SANTA FE AVENUE,PERRYTON,OCHILTREE,48357,TX,79070,36.4005,-100.8047,Final,01/19/99,50
TX0001407444,0605023,SPRAGUE ROAD GROUND WATER PLUME,WEST 81ST ST AND MARY FRANCIS ST,ODESSA,ECTOR,48135,TX,79764,31.9186,-102.4283,Final,09/25/97,43.21
TX0001414341,0605043,STAR LAKE CANAL,NEAR STATE HWY 366 & SARA JANE RD,PORT NECHES,JEFFERSON,48245,TX,77651,29.975,-93.917,Final,07/27/00,50
TX4890110527,0604060,PANTEX PLANT (USDOE),2000 S HOUSTON,PANTEX VILLAGE,CARSON,48065,TX,79111,35.3219,-101.5636,Final,05/31/94,51.22
TX6213820529,0603606,LONGHORN ARMY AMMUNITION PLANT,HWY 43,KARNACK,HARRISON,48203,TX,75670,32.665,-94.1233,Final,08/30/90,39.83
TX7213821831,0603609,LONE STAR ARMY AMMUNITION PLANT,HWY 82 W,TEXARKANA,BOWIE,48037,TX,75501,33.4344,-94.2483,Final,07/22/87,31.85
TX7572024605,0603610,AIR FORCE PLANT #4 (GENERAL DYNAMICS),GRANTS LANE,FORT WORTH,TARRANT,48439,TX,76108,32.7777,-97.45,Final,08/30/90,39.92
TXD007330053,0601644,GARLAND CREOSOTING,3915 GARLAND ROAD,LONGVIEW,GREGG,48183,TX,75602,32.4422,-94.7109,Final,10/22/99,49.1
TXD007357932,0606869,VAN DER HORST USA CORPORATION,410 AND 419 EAST GROVE STREET,TERRELL,KAUFMAN,48257,TX,75160,32.7342,-96.274,Final,03/04/10,48
TXD008056152,0601695,TEXARKANA WOOD PRESERVING CO.,1001 LUBBOCK ST.,TEXARKANA,BOWIE,48037,TX,75501,33.4083,-94.0533,Final,06/10/86,40.19
TXD008083404,0605008,"MANY DIVERSIFIED INTERESTS, INC.",3617 BAER STREET,HOUSTON,HARRIS,48201,TX,77020,29.7677,-95.3316,Final,01/19/99,32.07
TXD008091951,0601732,CONROE CREOSOTING CO.,"HIGHWAY 105 EAST, BOX 9",CONROE,MONTGOMERY,48339,TX,77301,30.3187,-95.4354,Final,09/29/03,48
TXD008096240,0601735,JASPER CREOSOTING COMPANY INC.,600 NORTH MCQUEEN STREET BOX 6021,JASPER,JASPER,48241,TX,75951,30.9338,-93.9825,Final,07/28/98,50
TXD008123168,0601752,ALCOA (POINT COMFORT)/LAVACA BAY,NOT AVAILABLE,POINT COMFORT,CALHOUN,48057,TX,77979,28.6508,-96.5622,Final,02/23/94,50
TXD050299577,0601975,HART CREOSOTING COMPANY,STATE HIGHWAY 96,JASPER,JASPER,48241,TX,75951,30.8936,-93.9952,Final,07/22/99,48
TXD055143705,0602026,TRIANGLE CHEMICAL CO.,HWY 87 3 MI N OF TOWN,BRIDGE CITY,ORANGE,48361,TX,77611,30.058,-93.8093,Deleted from NPL,04/08/97,28.75
TXD055144539,0602027,GULFCO MARINE MAINTENANCE,BRAZORIA COUNTY RD 756,FREEPORT,BRAZORIA,48039,TX,77541,28.9668,-95.2896,Final,04/30/03,50
TXD055337281,0602033,"STEWCO, INC.",FM 9 1 & 1/2 MI S OF I-20,WASKOM,HARRISON,48203,TX,75692,32.4658,-94.0691,Deleted from NPL,10/04/95,48.86
TXD057577579,0605132,R & H OIL/TROPICANA,403 SOMERSET ROAD,SAN ANTONIO,BEXAR,48029,TX,78211,29.3722,-98.5376,Proposed for NPL,06/14/01,50
TXD062113329,0602105,TEX-TIN CORP.,STATE HGWY 146 & FARM RD 519,TEXAS CITY,GALVESTON,48167,TX,77568,29.3566,-94.9416,Final,09/18/98,50
TXD062132147,0602108,SHERIDAN DISPOSAL SERVICES,CLARK BOTTOM RD,HEMPSTEAD,WALLER,48473,TX,77445,30.2074,-96.1357,Final,03/31/89,30.16
TXD066379645,0605009,ROCKWOOL INDUSTRIES INC.,1741 TAYLOR'S VALLEY ROAD,BELL COUNTY,BELL,48027,TX,76903,31.0516,-97.438,Final,09/29/98,48
TXD068104561,0605212,PALMER BARGE LINE,8700 FERRY ROAD,PORT ARTHUR,JEFFERSON,48245,TX,77640,29.9614,-93.855,Deleted from NPL,02/06/12,0
TXD079348397,0602297,RSR CORPORATION,WESTMORELAND RD & SINGLETON BLVD,DALLAS,DALLAS,48113,TX,75115,32.7769,-96.8725,Final,09/29/95,50
TXD086278058,0602349,FALCON REFINERY,FM 2725 AT BISHOP ROAD,INGLESIDE,SAN PATRICIO,48409,TX,78362,27.8607,-97.1793,Final,09/16/11,50
TXD089793046,0600006,"DIXIE OIL PROCESSORS, INC.",2505 CHOATE RD,FRIENDSWOOD,HARRIS,48201,TX,77546,29.5686,-95.2047,Deleted from NPL,08/21/06,34.21
TXD099801102,0602444,STATE MARINE OF PORT ARTHUR,OLD YATCH CLUB ROAD ON PLEASURE ISLET,JEFFERSON COUNTY,JEFFERSON,48245,TX,77642,29.9608,-93.8591,Deleted from NPL,02/06/12,0
TXD980340889,0602464,"BIO-ECOLOGY SYSTEMS, INC.",4100 E JEFFERSON,GRAND PRAIRIE,DALLAS,48113,TX,75051,32.7433,-96.9366,Deleted from NPL,08/05/96,35.06
TXD980513808,0602482,OLD ESCO MANUFACTURING,500 FORRESTER STREET,Greenville,HUNT,48231,TX,75401,33.1383,-96.0755,Final,09/03/08,40.81
TXD980513956,0602488,SIKES DISPOSAL PITS,US HWY 90,CROSBY,HARRIS,48201,TX,77532,29.8816,-95.0866,Final,09/08/83,61.62
TXD980514814,0602498,"FRENCH, LTD.",SAN JACINTO RIVER CROSSING,CROSBY,HARRIS,48201,TX,77532,29.8796,-95.0739,Final,09/08/83,63.33
TXD980514996,0602505,HIGHLANDS ACID PIT,611 BATTLEBELL - CLEAR LAKE ROAD,HIGHLANDS,HARRIS,48201,TX,77562,29.8141,-95.0786,Final,09/08/83,37.77
TXD980623904,0602570,"KOPPERS CO., INC. (TEXARKANA PLANT)",WEST 3RD ST,TEXARKANA,BOWIE,48037,TX,75501,33.4166,-94.065,Final,06/10/86,31.31
TXD980625453,0602601,"BRIO REFINING, INC.",2501 DIXIE FARM ROAD,FRIENDSWOOD,HARRIS,48201,TX,77089,29.57,-95.2033,Deleted from NPL,12/28/06,50.38
TXD980629851,0602673,"MOTCO, INC.",JCT HIGHWAYS 3 6 & 75,LA MARQUE,GALVESTON,48167,TX,77590,29.3347,-94.9333,Final,09/08/83,0
TXD980697114,0602703,ODESSA CHROMIUM #2 (ANDREWS HIGHWAY),5201 ANDREWS HWY,ODESSA,ECTOR,48135,TX,79762,31.8934,-102.3905,Deleted from NPL,07/19/04,42.24
TXD980699656,0602800,PESSES CHEMICAL CO.,2301 S MAIN ST,FORT WORTH,TARRANT,48439,TX,76110,32.7174,-97.3256,Deleted from NPL,09/28/95,28.86
TXD980745574,0602803,UNITED CREOSOTING CO.,2ND & HILBIG,CONROE,MONTGOMERY,48339,TX,77301,30.3316,-95.4566,Final,09/21/84,37.29
TXD980745582,0602804,HARRIS (FARLEY STREET),1000'S OF GENOA RED BLUFF RD,HOUSTON,HARRIS,48201,TX,77034,29.6244,-95.1627,Deleted from NPL,04/18/88,33.94
TXD980748453,0602809,GENEVA INDUSTRIES/FUHRMANN ENERGY,9334 CANIFF RD,HOUSTON,HARRIS,48201,TX,77017,29.66,-95.25,Final,09/21/84,59.46
TXD980810386,0602895,SOUTH CAVALCADE STREET,SE OF CAVALCADE AND MAURY/BTWN BH&T RR,HOUSTON,HARRIS,48201,TX,77020,29.7983,-95.3477,Final,06/10/86,38.69
TXD980864649,0602911,BAILEY WASTE DISPOSAL,HWY 87 S @ RAINBOW BRIDGE,BRIDGE CITY,ORANGE,48361,TX,77611,29.9905,-93.8791,Deleted from NPL,10/15/07,0
TXD980864763,0602920,CRYSTAL CITY AIRPORT,101 E DIMMIT,CRYSTAL CITY,ZAVALA,48507,TX,78839,28.6969,-99.8176,Deleted from NPL,03/23/95,32.26
TXD980864789,0602922,MALONE SERVICE CO - SWAN LAKE PLANT,LOOP 197 S,TEXAS CITY,GALVESTON,48167,TX,77590,29.333,-94.9027,Final,06/14/01,50
TXD980867279,0602943,ODESSA CHROMIUM #1,4318 BRAZOS AVE,ODESSA,ECTOR,48135,TX,79762,31.8816,-102.4033,Final,06/10/86,42.24
TXD980873327,0602954,SOL LYNN/INDUSTRIAL TRANSFORMERS,"1415, 1417, 1419 S LOOP WEST",HOUSTON,HARRIS,48201,TX,77054,29.6788,-95.3986,Final,03/31/89,39.65
TXD980873343,0602956,NORTH CAVALCADE STREET,NE OF CAVALCADE AND MAURY/BTWN BH&T RR,HOUSTON,HARRIS,48201,TX,77070,29.8066,-95.3491,Final,06/10/86,37.08
TXD980873350,0602957,"PETRO-CHEMICAL SYSTEMS, INC. (TURTLE BAYOU)",1 MI E OF FM563/7 MI N OF I-10,LIBERTY,LIBERTY,48291,TX,77575,29.92,-94.688,Final,06/10/86,29.94
TXD990707010,0603555,CRYSTAL CHEMICAL CO.,3502 ROGERDALE RD,HOUSTON,HARRIS,48201,TX,77042,29.7206,-95.5644,Final,09/08/83,60.9
TXN000605460,0605460,JONES ROAD GROUND WATER PLUME,NOT AVAILABLE,HOUSTON,HARRIS,48201,TX,,29.9046,-95.5843,Final,09/29/03,46.5
TXN000605649,0605649,SANDY BEACH ROAD GROUND WATER PLUME,1653 JASON COURT,PELICAN BAY,TARRANT,48439,TX,76020,32.9284,-97.525,Final,09/14/05,50
TXN000606565,0606565,BANDERA ROAD GROUND WATER PLUME,INTERSECTION OF BANDERA ROAD AND GRISSOM,SAN ANTONIO,BEXAR,48029,TX,78238,29.4944,-98.6205,Final,03/07/07,50
TXN000606611,0606611,SAN JACINTO RIVER WASTE PITS,"W BANK OF SAN JACINTO RIVER, N OF HWY 10",Channelview,HARRIS,48201,TX,,29.7944,-95.0625,Final,03/19/08,50
TXN000606614,0606614,EAST 67TH STREET GROUND WATER PLUME,"102 23', 23.36 WEST, 31, 54', 22.26  N",ODESSA,ECTOR,48135,TX,79762,31.9086,-102.3858,Final,03/07/07,50
TXN000606668,0606668,MIDESSA GROUND WATER PLUME,INTERSECTION OF COUNTY RD 1290 & CR 128,MIDLAND,MIDLAND,48329,TX,,31.9061,-102.2336,Final,03/19/08,50
TXN000606760,0606760,NORTH EAST 2ND STREET SITE,201 NORTH GORDON STREET,Happy,SWISHER,48437,TX,79042,34.745,-101.8533,Final,04/09/09,32.33
TXN000606965,0606965,CIRCLE COURT GROUND WATER PLUME,117 CIRCLE COURT,WILLOW PARK,PARKER,48367,TX,76087,32.7447,-97.6797,Final,09/18/12,50
TXN000606992,0606992,WEST COUNTY ROAD 112 GROUND WATER,INT. BETWEEN CTY ROAD (CR) 112 & CR 1205,MIDLAND,MIDLAND,48329,TX,79706,31.9641,-102.0949,Final,03/10/11,50
TXN000607093,0607093,US OIL RECOVERY,400 AND 200 N. RICHEY STREET,PASADENA,HARRIS,48201,TX,77506,29.7177,-95.221,Final,09/18/12,50
TXN000607441,0607441,MAIN STREET GROUND WATER PLUME,COUNTY ROAD 340,BURNET,BURNET,48053,TX,78611,30.7371,-98.2254,Final,09/30/15,0
TXSFN0605177,0605177,STATE ROAD 114 GROUNDWATER PLUME,W. STATE ROAD 114,LEVELLAND,HOCKLEY,48219,TX,79336,33.5998,-102.4055,Final,10/22/99,42.41
UT0001119296,0801528,BOUNTIFUL/WOODS CROSS 5TH S. PCE PLUME,"500 SOUTH 800 WEST, BOUNTIFUL/WOODS CROS",BOUNTIFUL,DAVIS,49011,UT,84010,40.8872,-111.9038,Final,09/13/01,50
UT0001277359,0801545,INTERMOUNTAIN WASTE OIL REFINERY,995 SOUTH 500 WEST,BOUNTIFUL,DAVIS,49011,UT,84010,40.8794,-111.8894,Final,05/11/00,50
UT0002240158,0801644,EUREKA MILLS,1.25 MI W OF THE UTAH-JUAB COUNTY LINE O,EUREKA,JUAB,49023,UT,84628,39.9555,-112.1155,Final,09/05/02,50
UT0002391472,0801674,JACOBS SMELTER,NEAR INTERSECTION OF SMITH & JOHNSON STS,STOCKTON,TOOELE,49045,UT,84071,40.4541,-112.3583,Final,02/04/00,50
UT0571724350,0800753,HILL AIR FORCE BASE,00-ALC/EM,HILL AFB,,49011,UT,84056,41.1283,-111.955,Final,07/22/87,49.94
UT3213820894,0800755,TOOELE ARMY DEPOT (NORTH AREA),3 MI S OF TOOELE ON HWY 36,TOOELE,TOOELE,49045,UT,84074,40.5416,-112.375,Final,08/30/90,53.95
UT3890090035,0800867,MONTICELLO MILL TAILINGS (USDOE),"T335,R23E,S31-T335,R24E,S36",MONTICELLO,SAN JUAN,49037,UT,84535,37.8633,-109.3483,Final,11/21/89,35.86
UT9210020922,0800760,OGDEN DEFENSE DEPOT (DLA),500 WEST 1200 SOUTH,OGDEN,WEBER,49057,UT,84407,41.2666,-112,Final,07/22/87,45.1
UTD000716399,0800596,WASATCH CHEMICAL CO. (LOT 6),1979 S 7TH W,SALT LAKE CITY,SALT LAKE,49035,UT,84104,40.7226,-111.8747,Final,02/11/91,49.91
UTD070926811,0800636,KENNECOTT (NORTH ZONE),12000 WEST 2100 SOUTH,MAGNA,SALT LAKE,49035,UT,84044,40.75,-112.125,Proposed for NPL,01/18/94,59.18
UTD081834277,0800641,MIDVALE SLAG,"JORDAN RIVER, 6400 SOUTH, 700 WEST 7800",MIDVALE,SALT LAKE,49035,UT,84047,40.6183,-111.9172,Deleted from NPL,04/08/15,42.47
UTD093119196,0800649,PETROCHEM RECYCLING CORP./EKOTEK PLANT,1628 N CHICAGO ST,SALT LAKE CITY,SALT LAKE,49035,UT,84116,40.8027,-111.9161,Deleted from NPL,06/30/03,62.81
